Order,block,id,pop,fam,cone_number,date,cone_id,cone_length_mm,cone_width_mm,stalk_length_mm,scale_length_mm,scale_width_mm,scale_number,cone_angle,colour (hue),value,chroma,profile,cone_ratio,openness,seed_number,filled_number,seed_viability,lat,long,mean_july_temp,annual_precip,altitude,height_mm,growth_rate,budburst_timing,budburst_duration,age_first_flowering,needle_retention
32,A,7097,CG,CG4,12,22/02/2024,3,36.16,17.52,7.18,6.92,7.1,50,6,1,6,2,1,0.484513274,,,,,56.79,-5.33,12.05,2772.39,88,4340,0.23,36,19,15,1.6667
32,A,7097,CG,CG4,12,22/02/2024,1,46.79,22.5,8.79,8.56,8.66,60,5,1,5,2,2,0.480871981,,,,,56.79,-5.33,12.05,2772.39,88,4340,0.23,36,19,15,1.6667
32,A,7097,CG,CG4,12,22/02/2024,5,34.64,16.53,8.77,7.14,7.31,48,7,1,6,2,1,0.477193995,,,,,56.79,-5.33,12.05,2772.39,88,4340,0.23,36,19,15,1.6667
32,A,7097,CG,CG4,12,22/02/2024,2,41.69,19.72,9.53,7.92,7.69,58,6,1,5,2,2,0.473015112,,,,,56.79,-5.33,12.05,2772.39,88,4340,0.23,36,19,15,1.6667
33,A,7129,GT,GT4,38,22/02/2024,5,40.85,19.53,10.21,7.25,6.26,69,12,1,6,4,2,0.478090575,1,0,0,0,57.02,-2.86,13.95,801.45,177,3910,0.07,43,15.5,15,1.6667
33,A,7129,GT,GT4,38,22/02/2024,4,41.82,19.83,11.18,7.48,6.31,63,10,1,5,2,2,0.474175036,1,0,0,0,57.02,-2.86,13.95,801.45,177,3910,0.07,43,15.5,15,1.6667
33,A,7129,GT,GT4,38,22/02/2024,3,46.64,20.53,11.23,7.04,6.25,64,9,1,5,2,2,0.440180103,1,0,0,0,57.02,-2.86,13.95,801.45,177,3910,0.07,43,15.5,15,1.6667
33,A,7129,GT,GT4,38,22/02/2024,2,47.71,20.29,10.68,9.44,6.7,64,13,1,5,2,3,0.42527772,3,11,3,0.272727273,57.02,-2.86,13.95,801.45,177,3910,0.07,43,15.5,15,1.6667
33,A,7129,GT,GT4,38,22/02/2024,1,49.68,21.1,10.49,6.59,6.91,75,10,1,5,2,3,0.424718196,1,0,0,0,57.02,-2.86,13.95,801.45,177,3910,0.07,43,15.5,15,1.6667
34,A,7130,CC,CC7,27,22/02/2024,5,37.58,19.52,6.48,6.22,6.63,76,6,1,7,6,1,0.519425226,,,,,56.42,-4.71,12.65,3400.46,270,3750,0.28,36,31.5,15,2
34,A,7130,CC,CC7,27,22/02/2024,1,44.15,22.91,9.39,7.39,6.29,81,7,1,7,6,2,0.518912797,,,,,56.42,-4.71,12.65,3400.46,270,3750,0.28,36,31.5,15,2
34,A,7130,CC,CC7,27,22/02/2024,2,44.99,23.32,7.28,8.46,7.28,70,7,1,7,6,2,0.518337408,,,,,56.42,-4.71,12.65,3400.46,270,3750,0.28,36,31.5,15,2
34,A,7130,CC,CC7,27,22/02/2024,4,40.42,20.69,7.53,6.63,6.36,70,6,1,7,6,1,0.511875309,,,,,56.42,-4.71,12.65,3400.46,270,3750,0.28,36,31.5,15,2
34,A,7130,CC,CC7,27,22/02/2024,3,44.88,22.28,6.84,7.6,7.95,66,7,1,7,6,1,0.496434938,,,,,56.42,-4.71,12.65,3400.46,270,3750,0.28,36,31.5,15,2
35,A,7131,LC,LC7,98,22/02/2024,1,52.46,23.85,9.92,8.99,7.94,76,12,1,7,6,2,0.454632101,,,,,57.56,-5.36,13.99,2888.16,112,4400,0.19,43,15.5,12,1.6667
35,A,7131,LC,LC7,98,22/02/2024,2,52.33,23.02,7.74,8.11,8.17,75,9,1,7,6,2,0.439900631,,,,,57.56,-5.36,13.99,2888.16,112,4400,0.19,43,15.5,12,1.6667
35,A,7131,LC,LC7,98,22/02/2024,3,51.51,22.63,7.44,7.75,7.31,79,10,1,6,4,2,0.439332169,,,,,57.56,-5.36,13.99,2888.16,112,4400,0.19,43,15.5,12,1.6667
35,A,7131,LC,LC7,98,22/02/2024,5,48.7,21.33,7.47,8.47,8.21,64,11,1,8,4,2,0.43798768,,,,,57.56,-5.36,13.99,2888.16,112,4400,0.19,43,15.5,12,1.6667
35,A,7131,LC,LC7,98,22/02/2024,4,50.94,21.89,7.58,8.35,7.88,76,13,1,7,4,2,0.429721241,,,,,57.56,-5.36,13.99,2888.16,112,4400,0.19,43,15.5,12,1.6667
36,A,7132,BE,BE5,135,22/02/2024,3,40.65,24.47,12.1,6.84,9.95,64,11,1,7,4,3,0.60196802,3,20,18,0.9,57.63,-5.4,14.47,2476.13,21,4740,0.15,36,20,8,1.6667
36,A,7132,BE,BE5,135,22/02/2024,4,41.89,24.19,13.31,8.39,8.93,67,12,1,7,4,3,0.577464789,3,29,24,0.827586207,57.63,-5.4,14.47,2476.13,21,4740,0.15,36,20,8,1.6667
36,A,7132,BE,BE5,135,22/02/2024,2,45.32,26.1,13.62,7.84,7.95,77,14,1,6,4,3,0.575904678,3,42,31,0.738095238,57.63,-5.4,14.47,2476.13,21,4740,0.15,36,20,8,1.6667
36,A,7132,BE,BE5,135,22/02/2024,1,43.47,24.71,10.31,8.31,9.42,73,10,1,6,4,3,0.568438003,3,31,24,0.774193548,57.63,-5.4,14.47,2476.13,21,4740,0.15,36,20,8,1.6667
36,A,7132,BE,BE5,135,22/02/2024,5,43.3,24.23,10.63,7.89,10.76,70,11,1,8,4,3,0.559584296,4,31,20,0.64516129,57.63,-5.4,14.47,2476.13,21,4740,0.15,36,20,8,1.6667
37,A,7133,RD,RD3,63,22/02/2024,5,29.76,17.9,10.53,6.94,6.7,63,6,1,7,4,2,0.601478495,,,,,57.89,-4.98,11.96,1850.49,147,4160,0.28,33,22.5,12,2
37,A,7133,RD,RD3,63,22/02/2024,4,31.98,17.83,11.8,6.63,7.22,70,6,1,6,2,2,0.55753596,,,,,57.89,-4.98,11.96,1850.49,147,4160,0.28,33,22.5,12,2
37,A,7133,RD,RD3,63,22/02/2024,2,36.56,20.27,9.42,7.25,7.33,60,7,1,7,6,2,0.554431072,,,,,57.89,-4.98,11.96,1850.49,147,4160,0.28,33,22.5,12,2
37,A,7133,RD,RD3,63,22/02/2024,1,38.84,20.98,9.74,7.21,7.14,53,8,1,6,2,2,0.540164779,,,,,57.89,-4.98,11.96,1850.49,147,4160,0.28,33,22.5,12,2
37,A,7133,RD,RD3,63,22/02/2024,3,36.04,18.81,8.54,6.79,7.29,66,7,1,6,2,2,0.521920089,,,,,57.89,-4.98,11.96,1850.49,147,4160,0.28,33,22.5,12,2
38,A,7134,GD,GD7,116,22/02/2024,3,46.35,24.1,9.2,7.32,7.25,84,9,1,6,2,1,0.51995685,,,,,57.03,-3.58,11.71,1080.43,443,4670,0.17,43,13.5,12,2.1667
38,A,7134,GD,GD7,116,22/02/2024,1,52.61,25.9,11.14,9.19,8.4,84,8,1,7,2,1,0.492301844,,,,,57.03,-3.58,11.71,1080.43,443,4670,0.17,43,13.5,12,2.1667
38,A,7134,GD,GD7,116,22/02/2024,2,48.28,23.58,10.7,7.82,7.29,86,7,1,6,2,1,0.488400994,,,,,57.03,-3.58,11.71,1080.43,443,4670,0.17,43,13.5,12,2.1667
38,A,7134,GD,GD7,116,22/02/2024,5,42.87,20.79,8.62,7.78,6.82,76,9,1,8,4,1,0.484954514,,,,,57.03,-3.58,11.71,1080.43,443,4670,0.17,43,13.5,12,2.1667
38,A,7134,GD,GD7,116,22/02/2024,4,45.77,21.81,9.55,8.25,7.62,73,8,1,7,2,1,0.476513,,,,,57.03,-3.58,11.71,1080.43,443,4670,0.17,43,13.5,12,2.1667
39,A,7135,CR,CR4,59,22/02/2024,1,56.44,23.48,12.28,8.63,8.2,65,11,1,7,4,2,0.416017009,4,43,39,0.906976744,56.58,-4.68,12.96,2582.02,265,4320,0.22,43,15.5,12,2
39,A,7135,CR,CR4,59,22/02/2024,2,54.93,22.65,14.55,8.16,7.81,76,13,1,7,4,2,0.412342982,1,0,0,0,56.58,-4.68,12.96,2582.02,265,4320,0.22,43,15.5,12,2
39,A,7135,CR,CR4,59,22/02/2024,5,45.46,18.6,13.26,7.39,6.42,69,10,1,7,4,2,0.409150902,1,0,0,0,56.58,-4.68,12.96,2582.02,265,4320,0.22,43,15.5,12,2
39,A,7135,CR,CR4,59,22/02/2024,4,55.38,21.92,10.27,8.74,8.09,62,10,1,7,4,2,0.395810762,4,34,30,0.882352941,56.58,-4.68,12.96,2582.02,265,4320,0.22,43,15.5,12,2
39,A,7135,CR,CR4,59,22/02/2024,3,51.16,19.88,10.63,7.5,7.28,53,10,1,7,4,2,0.388584832,1,0,0,0,56.58,-4.68,12.96,2582.02,265,4320,0.22,43,15.5,12,2
40,A,7136,GC,GC2,72,22/02/2024,5,37.43,19.28,11.8,5.59,5.25,78,6,1,8,4,2,0.515094844,1,0,0,0,57.35,-4.95,12.05,2087.53,332,4500,0.22,43,13,10,2.1667
40,A,7136,GC,GC2,72,22/02/2024,1,47.75,23.62,11,5.88,6.9,78,11,1,6,4,1,0.494659686,4,32,29,0.90625,57.35,-4.95,12.05,2087.53,332,4500,0.22,43,13,10,2.1667
40,A,7136,GC,GC2,72,22/02/2024,4,41.24,20.39,10.44,5.6,5.52,72,9,1,6,4,2,0.49442289,4,24,22,0.916666667,57.35,-4.95,12.05,2087.53,332,4500,0.22,43,13,10,2.1667
40,A,7136,GC,GC2,72,22/02/2024,3,42.99,20.32,10.3,6.52,6.32,78,11,1,8,4,2,0.472668062,3,26,21,0.807692308,57.35,-4.95,12.05,2087.53,332,4500,0.22,43,13,10,2.1667
40,A,7136,GC,GC2,72,22/02/2024,2,45.91,21.64,10.16,7.18,7.4,71,10,1,8,4,2,0.471357003,4,36,36,1,57.35,-4.95,12.05,2087.53,332,4500,0.22,43,13,10,2.1667
41,A,7168,GA,GA1,32,22/02/2024,2,61.92,27.83,9.49,7.98,7.66,87,7,1,8,4,3,0.449450904,,,,,57.26,-4.92,11.95,1764.14,291,4800,0.28,40,15.5,12,2.1667
41,A,7168,GA,GA1,32,22/02/2024,5,58.04,25.96,11.27,8.68,8.04,84,7,1,7,2,3,0.447277739,,,,,57.26,-4.92,11.95,1764.14,291,4800,0.28,40,15.5,12,2.1667
41,A,7168,GA,GA1,32,22/02/2024,1,63.83,27.95,10.73,8.82,7.93,93,9,1,6,4,3,0.437881874,,,,,57.26,-4.92,11.95,1764.14,291,4800,0.28,40,15.5,12,2.1667
41,A,7168,GA,GA1,32,22/02/2024,3,58.42,25.28,11.04,8.73,8.77,79,12,1,7,4,3,0.432728518,,,,,57.26,-4.92,11.95,1764.14,291,4800,0.28,40,15.5,12,2.1667
41,A,7168,GA,GA1,32,22/02/2024,4,58.84,23.7,11.72,8.6,7.32,90,11,1,8,4,3,0.40278722,,,,,57.26,-4.92,11.95,1764.14,291,4800,0.28,40,15.5,12,2.3333
42,A,7167,RD,RD10,4,22/02/2024,5,37.77,21.03,7.74,7.48,7.13,67,7,1,7,4,1,0.556791104,,,,,57.89,-4.98,11.96,1850.49,147,3980,0.2,43,15,15,2.3333
42,A,7167,RD,RD10,4,22/02/2024,4,38.78,19.85,6.74,7.48,7.46,66,7,1,7,4,1,0.511861784,,,,,57.89,-4.98,11.96,1850.49,147,3980,0.2,43,15,15,2.3333
42,A,7167,RD,RD10,4,22/02/2024,2,47.02,23.55,9.18,8.02,8.93,68,7,1,8,4,1,0.500850702,,,,,57.89,-4.98,11.96,1850.49,147,3980,0.2,43,15,15,2.3333
42,A,7167,RD,RD10,4,22/02/2024,3,43.8,21.93,8.53,7.31,8.28,76,7,1,6,4,1,0.500684932,,,,,57.89,-4.98,11.96,1850.49,147,3980,0.2,43,15,15,2.3333
42,A,7167,RD,RD10,4,22/02/2024,1,47.47,23.48,7.94,7.91,8.5,84,8,1,6,4,1,0.494628186,,,,,57.89,-4.98,11.96,1850.49,147,3980,0.2,43,15,15,2.3333
43,A,7166,SO,SO4,43,22/02/2024,5,36.02,17.85,12.04,7.88,6.21,56,9,1,7,4,2,0.495558023,4,17,15,0.882352941,57.98,-4.61,14.34,1223.6,67,3870,0.21,33,23.5,11,2
43,A,7166,SO,SO4,43,22/02/2024,3,44.51,19.59,8.98,7.51,6.54,57,6,1,8,4,2,0.440125814,3,33,25,0.757575758,57.98,-4.61,14.34,1223.6,67,3870,0.21,33,23.5,11,2
43,A,7166,SO,SO4,43,22/02/2024,4,43.29,19.02,10.89,7.26,5.56,68,9,1,8,4,2,0.439362439,4,25,21,0.84,57.98,-4.61,14.34,1223.6,67,3870,0.21,33,23.5,11,2
43,A,7166,SO,SO4,43,22/02/2024,1,51.34,22.3,9.48,7.81,7.04,72,10,1,7,4,3,0.434359174,3,24,19,0.791666667,57.98,-4.61,14.34,1223.6,67,3870,0.21,33,23.5,11,2
43,A,7166,SO,SO4,43,22/02/2024,2,50.39,21.38,7.41,7.41,7.03,75,7,1,8,4,2,0.424290534,3,41,33,0.804878049,57.98,-4.61,14.34,1223.6,67,3870,0.21,33,23.5,11,2
44,A,7165,RD,RD5,22,22/02/2024,3,32.83,18.9,6.68,6.27,6.37,66,6,1,8,4,2,0.575692964,,,,,57.89,-4.98,11.96,1850.49,147,3890,0.18,28,28,10,1.8333
44,A,7165,RD,RD5,22,22/02/2024,4,31.78,17.75,6.95,5.68,6.66,65,6,1,7,4,2,0.558527376,,,,,57.89,-4.98,11.96,1850.49,147,3890,0.18,28,28,10,1.8333
44,A,7165,RD,RD5,22,22/02/2024,5,29.61,16.48,7.14,5.28,5.74,59,7,1,6,4,2,0.556568727,,,,,57.89,-4.98,11.96,1850.49,147,3890,0.18,28,28,10,1.8333
44,A,7165,RD,RD5,22,22/02/2024,2,38.58,20.97,8.62,6.64,6.91,72,7,1,7,4,2,0.543545879,,,,,57.89,-4.98,11.96,1850.49,147,3890,0.18,28,28,10,1.8333
44,A,7165,RD,RD5,22,22/02/2024,1,42.31,21.86,6.28,6.95,6.25,76,7,1,7,6,2,0.516662727,,,,,57.89,-4.98,11.96,1850.49,147,3890,0.18,28,28,10,1.8333
45,A,7164,AM,AM1,20,22/02/2024,5,37.2,18.11,10.53,7.39,7.04,56,7,1,7,4,2,0.486827957,,,,,57.87,-4.6,12.62,1493.67,166,4740,0.22,36,20.5,10,2
45,A,7164,AM,AM1,20,22/02/2024,1,50.07,23.81,8.95,9.25,7.95,65,6,1,6,4,3,0.475534252,,,,,57.87,-4.6,12.62,1493.67,166,4740,0.22,36,20.5,10,2
45,A,7164,AM,AM1,20,22/02/2024,3,41.51,19.47,7.76,7.85,7.13,60,6,1,7,4,2,0.469043604,,,,,57.87,-4.6,12.62,1493.67,166,4740,0.22,36,20.5,10,2
45,A,7164,AM,AM1,20,22/02/2024,4,41.57,19.4,8.74,7.88,7.4,53,7,1,7,4,2,0.466682704,,,,,57.87,-4.6,12.62,1493.67,166,4740,0.22,36,20.5,10,2
45,A,7164,AM,AM1,20,22/02/2024,2,44.7,19.82,9.12,8.83,7.69,57,9,1,7,4,2,0.443400447,,,,,57.87,-4.6,12.62,1493.67,166,4740,0.22,36,20.5,10,2
46,A,7163,AM,AM8,0,22/02/2024,,,,,,,,,,,,,,,,,,57.87,-4.6,12.62,1493.67,166,3780,0.19,46,21,,1.6667
47,A,7162,AC,AC3,62,22/02/2024,5,48.69,25.8,11.96,8.73,7.88,81,8,1,7,4,2,0.529882933,,,,,57.04,-3.35,10.78,1020.96,476,4470,0.08,27,31.5,10,1.8333
47,A,7162,AC,AC3,62,22/02/2024,3,51.12,26.21,10.17,9.05,8.99,79,9,1,7,4,2,0.51271518,,,,,57.04,-3.35,10.78,1020.96,476,4470,0.08,27,31.5,10,1.8333
47,A,7162,AC,AC3,62,22/02/2024,4,50.8,24.81,12.22,8.14,8.03,76,7,1,5,2,2,0.488385827,,,,,57.04,-3.35,10.78,1020.96,476,4470,0.08,27,31.5,10,1.8333
47,A,7162,AC,AC3,62,22/02/2024,1,58.16,27.1,9.56,9.04,8.05,87,9,1,5,2,2,0.465955983,,,,,57.04,-3.35,10.78,1020.96,476,4470,0.08,27,31.5,10,1.8333
47,A,7162,AC,AC3,62,22/02/2024,2,54.84,25.55,10.14,8.96,8.42,73,8,1,5,2,2,0.465900802,,,,,57.04,-3.35,10.78,1020.96,476,4470,0.08,27,31.5,10,1.8333
48,A,7161,AB,AB10,22,22/02/2024,5,43.6,19.78,9.01,5.82,5.39,63,9,1,7,4,2,0.453669725,2,20,18,0.9,57.21,-3.61,13.08,1060.69,362,4020,0.23,43,24.5,15,2
48,A,7161,AB,AB10,22,22/02/2024,3,55.07,23.55,11.51,6.48,6.4,83,9,1,7,4,3,0.427637552,1,0,0,0,57.21,-3.61,13.08,1060.69,362,4020,0.23,43,24.5,15,2
48,A,7161,AB,AB10,22,22/02/2024,1,60.85,25.85,8.46,6.87,7.38,86,9,1,7,6,4,0.424815119,2,33,28,0.848484848,57.21,-3.61,13.08,1060.69,362,4020,0.23,43,24.5,15,2
48,A,7161,AB,AB10,22,22/02/2024,2,56.9,23.62,11.28,7.7,7.17,82,8,1,7,4,4,0.415114236,3,43,39,0.906976744,57.21,-3.61,13.08,1060.69,362,4020,0.23,43,24.5,15,2
48,A,7161,AB,AB10,22,22/02/2024,4,49.09,19.45,7.88,7.79,7.04,57,8,1,7,4,2,0.396211041,2,17,13,0.764705882,57.21,-3.61,13.08,1060.69,362,4020,0.23,43,24.5,15,2
49,A,7193,CG,CG1,1,22/02/2024,1,49.12,23.5,6.14,7.5,7.61,64,11,2,4,2,3,0.478420195,,,,,56.79,-5.33,12.05,2772.39,88,4620,0.21,36,20,15,2.1667
50,A,7194,GL,GL6,3,22/02/2024,1,48.03,24.89,13.24,8.92,7.92,70,7,2,4,2,2,0.518217781,,,,,56.91,-5.13,10.13,2336.16,226,4040,0.18,33,22.5,15,1.6667
50,A,7194,GL,GL6,3,22/02/2024,3,41.78,20.67,8.58,6.38,6.16,63,9,2,4,2,3,0.494734323,,,,,56.91,-5.13,10.13,2336.16,226,4040,0.18,33,22.5,15,1.6667
50,A,7194,GL,GL6,3,22/02/2024,2,43.48,21.33,8.55,7.78,7.18,65,10,2,4,2,3,0.490570377,,,,,56.91,-5.13,10.13,2336.16,226,4040,0.18,33,22.5,15,1.6667
51,A,7195,GD,GD1,25,22/02/2024,4,42.68,21.29,7.45,6.82,6.04,66,13,1,5,2,4,0.498828491,,,,,57.03,-3.58,11.71,1080.43,443,4950,0.2,36,20.5,12,1.6667
51,A,7195,GD,GD1,25,22/02/2024,1,50.4,24.79,7.14,8.78,7.5,72,14,1,8,4,4,0.491865079,,,,,57.03,-3.58,11.71,1080.43,443,4950,0.2,36,20.5,12,1.6667
51,A,7195,GD,GD1,25,22/02/2024,5,41.61,20.42,8.39,7.6,6.58,63,12,1,5,2,4,0.490747416,,,,,57.03,-3.58,11.71,1080.43,443,4950,0.2,36,20.5,12,1.6667
51,A,7195,GD,GD1,25,22/02/2024,2,46.01,22.45,5.78,7.3,7.59,62,14,2,5,4,4,0.487937405,,,,,57.03,-3.58,11.71,1080.43,443,4950,0.2,36,20.5,12,1.6667
51,A,7195,GD,GD1,25,22/02/2024,3,42.63,20.79,7.42,7.16,7.45,65,10,1,8,4,4,0.487684729,,,,,57.03,-3.58,11.71,1080.43,443,4950,0.2,36,20.5,12,1.6667
53,A,7197,CG,CG7,121,22/02/2024,5,43.24,22.47,12.94,6.47,8.37,72,7,1,7,2,1,0.519657724,,,,,56.79,-5.33,12.05,2772.39,88,4830,0.25,36,19,11,1.6667
53,A,7197,CG,CG7,121,22/02/2024,1,56.3,26.65,11.38,8.11,9.1,81,7,1,6,6,1,0.473357016,,,,,56.79,-5.33,12.05,2772.39,88,4830,0.25,36,19,11,1.6667
53,A,7197,CG,CG7,121,22/02/2024,4,46.38,21.45,11.11,7.54,7.75,85,7,1,7,4,1,0.462483829,,,,,56.79,-5.33,12.05,2772.39,88,4830,0.25,36,19,11,1.6667
53,A,7197,CG,CG7,121,22/02/2024,2,50.11,23,12.67,7.39,9.02,80,8,1,6,4,1,0.458990222,,,,,56.79,-5.33,12.05,2772.39,88,4830,0.25,36,19,11,1.6667
53,A,7197,CG,CG7,121,22/02/2024,3,49.92,22.45,11.5,7.94,8.92,80,7,1,8,4,1,0.449719551,,,,,56.79,-5.33,12.05,2772.39,88,4830,0.25,36,19,11,1.6667
54,A,7198,GL,GL2,23,22/02/2024,1,45.1,21.12,11.08,7.31,6.83,65,8,1,7,4,4,0.468292683,,,,,56.91,-5.13,10.13,2336.16,226,4230,0.26,40,15.5,12,2
54,A,7198,GL,GL2,23,22/02/2024,3,38.32,17.91,10.27,6.1,6.49,66,6,1,7,4,4,0.467379958,,,,,56.91,-5.13,10.13,2336.16,226,4230,0.26,40,15.5,12,2
54,A,7198,GL,GL2,23,22/02/2024,2,43.83,20.41,9.93,6.21,6.62,68,7,1,7,4,4,0.465662788,,,,,56.91,-5.13,10.13,2336.16,226,4230,0.26,40,15.5,12,2
54,A,7198,GL,GL2,23,22/02/2024,4,35.68,16.34,11.45,6.58,6.37,61,6,1,7,4,3,0.457959641,,,,,56.91,-5.13,10.13,2336.16,226,4230,0.26,40,15.5,12,2
54,A,7198,GL,GL2,23,22/02/2024,5,34.21,15.44,12.68,5.6,5.72,61,7,1,7,4,3,0.45133002,,,,,56.91,-5.13,10.13,2336.16,226,4230,0.26,40,15.5,12,2
55,A,7199,GA,GA9,35,22/02/2024,3,48.53,23.29,10.74,9.1,9.17,74,7,1,7,4,1,0.479909334,,,,,57.26,-4.92,11.95,1764.14,291,4650,0.2,40,16.5,12,2
55,A,7199,GA,GA9,35,22/02/2024,5,42.13,20.17,9.03,8.03,8.23,65,7,1,7,4,1,0.478756231,,,,,57.26,-4.92,11.95,1764.14,291,4650,0.2,40,16.5,12,2
55,A,7199,GA,GA9,35,22/02/2024,4,46.28,21.9,11.83,9.98,8.88,67,12,1,7,4,1,0.473206569,,,,,57.26,-4.92,11.95,1764.14,291,4650,0.2,40,16.5,12,2
55,A,7199,GA,GA9,35,22/02/2024,2,53.74,25.07,9.86,9.3,9.62,78,11,1,7,2,1,0.466505396,,,,,57.26,-4.92,11.95,1764.14,291,4650,0.2,40,16.5,12,2
55,A,7199,GA,GA9,35,22/02/2024,1,57.18,26.31,11.5,9.76,8.18,74,10,1,7,4,1,0.460125918,,,,,57.26,-4.92,11.95,1764.14,291,4650,0.2,40,16.5,12,2
56,A,7200,GT,GT2,5,22/02/2024,2,39.1,21,8.16,6.74,7.16,61,12,1,8,2,1,0.537084399,2,23,18,0.782608696,57.02,-2.86,13.95,801.45,177,4100,0.22,36,20,10,2.1667
56,A,7200,GT,GT2,5,22/02/2024,4,33.86,18.18,13.48,6.31,5.74,60,16,1,8,4,1,0.536916716,1,0,0,0,57.02,-2.86,13.95,801.45,177,4100,0.22,36,20,10,2.1667
56,A,7200,GT,GT2,5,22/02/2024,5,32.37,17.25,10.65,6.33,5.49,62,15,1,8,4,1,0.532900834,2,13,13,1,57.02,-2.86,13.95,801.45,177,4100,0.22,36,20,10,2.1667
56,A,7200,GT,GT2,5,22/02/2024,1,40.78,21.47,12.58,7.33,6.44,67,15,1,8,2,1,0.52648357,2,12,11,0.916666667,57.02,-2.86,13.95,801.45,177,4100,0.22,36,20,10,2.1667
56,A,7200,GT,GT2,5,22/02/2024,3,38.52,19.93,11.53,7.74,7.6,67,11,1,8,2,1,0.517393562,2,15,13,0.866666667,57.02,-2.86,13.95,801.45,177,4100,0.22,36,20,10,2.1667
57,A,7232,BB,BB1,0,22/02/2024,,,,,,,,,,,,,,,,,,56.98,-3.3,9.84,1344.24,381,3310,0.03,40,27.5,,1.6667
58,A,7231,MG,MG2,36,22/02/2024,3,45.79,22.61,10.31,7.32,7.48,75,10,1,7,4,2,0.493775934,,,,,56.59,-4.35,12.38,1637.01,300,3940,0.21,33,22.5,8,2.3333
58,A,7231,MG,MG2,36,22/02/2024,5,44.15,21.31,9.6,7.48,6.99,74,7,1,6,4,2,0.482672707,,,,,56.59,-4.35,12.38,1637.01,300,3940,0.21,33,22.5,8,2.3333
58,A,7231,MG,MG2,36,22/02/2024,2,45.44,21.62,7.36,7.33,7.69,73,10,1,6,4,2,0.475792254,,,,,56.59,-4.35,12.38,1637.01,300,3940,0.21,33,22.5,8,2.3333
58,A,7231,MG,MG2,36,22/02/2024,1,46.95,22.14,8.38,7.15,7.3,80,7,1,6,4,2,0.471565495,,,,,56.59,-4.35,12.38,1637.01,300,3940,0.21,33,22.5,8,2.3333
58,A,7231,MG,MG2,36,22/02/2024,4,45.25,21.26,7.39,7.58,7.64,68,7,1,6,4,2,0.469834254,,,,,56.59,-4.35,12.38,1637.01,300,3940,0.21,33,22.5,8,2.3333
59,A,7230,AC,AC1,0,22/02/2024,,,,,,,,,,,,,,,,,,57.04,-3.35,10.78,1020.96,476,3540,0.21,36,19.5,,1.6667
60,A,7229,GA,GA8,0,22/02/2024,1,47.8,22.8,6.5,7.41,6.33,77,7,1,6,4,3,0.476987448,,,,,57.26,-4.92,11.95,1764.14,291,3440,0.19,33,22.5,15,1.6667
61,A,7228,BW,BW9,81,22/02/2024,5,43.05,22.02,11.17,6.75,7.6,67,15,1,7,4,1,0.511498258,2,25,21,0.84,56.68,-4.37,13.87,1238.65,294,4160,0.19,43,15.5,10,2
61,A,7228,BW,BW9,81,22/02/2024,4,42.92,21.54,10.21,7.7,7.1,60,12,1,7,4,1,0.501863933,2,27,19,0.703703704,56.68,-4.37,13.87,1238.65,294,4160,0.19,43,15.5,10,2
61,A,7228,BW,BW9,81,22/02/2024,2,47.27,23.49,11.3,7.57,7.73,68,9,1,7,4,1,0.496932515,2,21,16,0.761904762,56.68,-4.37,13.87,1238.65,294,4160,0.19,43,15.5,10,2
61,A,7228,BW,BW9,81,22/02/2024,1,47.68,23.28,11.54,7.14,8.15,88,16,1,7,4,1,0.488255034,2,26,12,0.461538462,56.68,-4.37,13.87,1238.65,294,4160,0.19,43,15.5,10,2
61,A,7228,BW,BW9,81,22/02/2024,3,49.21,23.29,10.99,7.59,8.59,79,11,1,7,4,1,0.473277789,2,27,18,0.666666667,56.68,-4.37,13.87,1238.65,294,4160,0.19,43,15.5,10,2
62,A,7227,BB,BB7,0,22/02/2024,,,,,,,,,,,,,,,,,,56.98,-3.3,9.84,1344.24,381,3000,0.16,43,15.5,,1.6667
63,A,7226,RD,RD7,15,22/02/2024,5,36.35,18.67,9.63,7.32,6.06,68,9,1,7,4,3,0.513617607,,,,,57.89,-4.98,11.96,1850.49,147,4890,0.27,43,15,15,2
63,A,7226,RD,RD7,15,22/02/2024,3,48.88,24.44,8.22,9.33,7.54,75,10,1,8,4,4,0.5,,,,,57.89,-4.98,11.96,1850.49,147,4890,0.27,43,15,15,2
63,A,7226,RD,RD7,15,22/02/2024,4,45.94,21.78,8.44,8.24,7.3,78,8,1,7,4,4,0.474096648,,,,,57.89,-4.98,11.96,1850.49,147,4890,0.27,43,15,15,2
63,A,7226,RD,RD7,15,22/02/2024,2,49.2,21.59,10.7,7.91,7.67,83,11,1,8,4,4,0.438821138,,,,,57.89,-4.98,11.96,1850.49,147,4890,0.27,43,15,15,2
63,A,7226,RD,RD7,15,22/02/2024,1,58.79,25.75,8.96,8.8,6.94,89,7,1,7,4,4,0.43799966,,,,,57.89,-4.98,11.96,1850.49,147,4890,0.27,43,15,15,2
64,A,7225,BB,BB9,8,22/02/2024,5,34.13,21.61,9.9,7.56,6.98,60,7,1,6,4,1,0.633167301,,,,,56.98,-3.3,9.84,1344.24,381,4220,0.18,40,15.5,15,1.8333
64,A,7225,BB,BB9,8,22/02/2024,3,36.92,22.64,7.17,6.92,7.52,64,6,1,7,4,1,0.613217768,,,,,56.98,-3.3,9.84,1344.24,381,4220,0.18,40,15.5,15,1.8333
